so_NAME	so_SHORTNAME	so_PID	so_productWave	so_colorWave	so_allTWave	so_ratioWave	so_keyW
Histone H2A type 1-J;Histone H2A type 1-H;Histone H2A.J;Histone H2A type 2-C;Histone H2A type 2-A;Histone H2A type 1-D;Histone H2A type 1;Histone H2A type 1-C;Histone H2A type 3;Histone H2A type 1-B/E	HIST1H2AJ;HIST1H2AH;H2AFJ;HIST2H2AC;HIST2H2AA3;HIST1H2AD;HIST1H2AG;HIST1H2AC;HIST3H2A;HIST1H2AB	Q99878;Q96KK5;Q9BTM1;Q16777;Q6FI13;P20671;P0C0S8;Q93077;Q7L7L0;P04908;Q71UI9;P0C0S5	6.648596257123674	3	0.028703224	34.45226530996494	2495
HLA class I histocompatibility antigen, B-7 alpha chain	HLA-B	P01889	6.613383393309906	3	0.0026267353	16.36792554486173	320
Catenin beta-1	CTNNB1	P35222	6.612630824669604	3	0.0040508993	18.63809056140449	707
Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit delta-1	CACNA2D1	P54289	6.581186247195043	3	0.00035172573	8.738528352939021	920
Cadherin-2	CDH2	P19022	6.575054564885789	3	0.0015896328	13.70234938058483	551
ADP/ATP translocase 2;ADP/ATP translocase 2, N-terminally processed;ADP/ATP translocase 1	SLC25A5	P05141;P12235;Q9H0C2	6.574838460906564	3	0.00072199089	10.80307543614068	2821
Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain	ITGAV	P06756	6.550665504381749	3	0.003352731	16.86621371961912	369
Phosphate carrier protein, mitochondrial	SLC25A3	Q00325	6.540960457084774	3	0.00076366164	10.73210679109888	1109
Glutaminase kidney isoform, mitochondrial	GLS	O94925	6.539768324833291	3	0.00022603695	7.433015967297789	261
Desmoglein-2	DSG2	Q14126	6.53585272206124	3	0.0030775068	16.26897797163394	1290
Secretory carrier-associated membrane protein 2	SCAMP2	O15127	6.530219616626636	3	0.0001010619	5.794993441695202	91
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit	DDOST	P39656	6.49715575239685	3	0.0012184462	11.98337284894407	749
Malate dehydrogenase, mitochondrial	MDH2	P40926	6.492548336377461	3	0.0027187343	15.20964989408813	761
Tubulin alpha-4A chain	TUBA4A	P68366	6.466906642824753	3	0.0018459427	13.29788432651029	1074
Alpha-enolase	ENO1	P06733;P09104	6.458549820612571	3	0.0054736189	18.33876263821111	365
Voltage-dependent anion-selective channel protein 2	VDAC2	P45880	6.434994751826014	3	0.0002689503	7.283676031945109	795
Cell surface glycoprotein MUC18	MCAM	P43121	6.411581530197014	3	0.0098118251	21.16093242112218	785
Heat shock protein HSP 90-beta	HSP90AB1	P08238;Q58FF7	6.383125317077528	3	4.9939772e-05	4.232681894944923	393
DnaJ homolog subfamily C member 13	DNAJC13	O75165	6.368443305797901	3	0.007011483	18.56165239096281	194
Perilipin-3	PLIN3	O60664	6.338311680897054	3	6.518278e-05	4.445804076900868	174
Alpha-actinin-4	ACTN4	O43707;Q08043;P35609;Q9H254	6.251064587009321	3	0.0050491635	15.50094215489514	144
Sodium/potassium-transporting ATPase subunit beta-3	ATP1B3	P54709	6.23909169601947	3	0.0055428352	15.8106379052338	923
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-2	GNB2	P62879	6.204457163331584	3	0.0044662799	14.46408481679117	1043
Annexin A1	ANXA1	P04083	6.199547191267969	3	0.00038098733	6.870702593026353	332
ATP synthase subunit alpha, mitochondrial	ATP5A1	P25705	6.159946856897371	3	0.0013654109	9.816510654486875	608
Stress-70 protein, mitochondrial	HSPA9	P38646	6.155143300524023	3	0.022787653	22.82974647183862	745
Glucosidase 2 subunit beta	PRKCSH	P14314	6.146089509197562	3	0.0018306221	10.61982628497489	490
Vesicle-associated membrane protein 7	VAMP7	P51809	6.135966803990433	3	0.0073515652	16.02604515728409	887
Guanine nucleotide-binding protein G(k) subunit alpha	GNAI3	P08754	6.134561791386627	3	0.013680158	19.30165840401563	406
Cofilin-1	CFL1	P23528	6.133067348108181	3	0.0036767265	12.98279178852181	594
Fructose-bisphosphate aldolase A	ALDOA	P04075	6.123727960949767	3	0.0012125461	9.237011944385236	331
Plastin-3	PLS3	P13797;Q14651;P13796	6.116127413220852	3	0.0021872285	10.9740296181003	483
Transmembrane protein 179B	TMEM179B	Q7Z7N9	6.111959344779288	3	0.0038161625	12.93839032748123	1599
Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	GNB1	P62873;P16520	6.101519588780051	3	0.014644447	19.25541892950111	1042
Ubiquitin-40S ribosomal protein S27a;Ubiquitin;40S ribosomal protein S27a;Polyubiquitin-C;Ubiquitin;Polyubiquitin-B;Ubiquitin;Ubiquitin-60S ribosomal protein L40;Ubiquitin;60S ribosomal protein L40	RPS27A;UBC;UBB;UBA52	P62979;P0CG48;P0CG47;P62987	6.079948587002645	3	0.0013800821	9.316922953083477	1052
Prohibitin	PHB	P35232	6.063925902290462	3	0.00064348505	7.323149961070797	708
Integrin alpha-3;Integrin alpha-3 heavy chain;Integrin alpha-3 light chain	ITGA3	P26006	6.051187816008131	3	0.002599492	11.05077923217349	613
Phosphatidylinositol 4-kinase type 2-alpha	PI4K2A	Q9BTU6	6.048799796412252	3	0.00071730674	7.487607543183886	1980
Reticulon-4	RTN4	Q9NQC3	6.00886547755345	3	0.027358193	21.7954168950051	2138
Ras-related protein Rab-2A	RAB2A	P61019	6.003279281541877	3	0.0020969331	10.02036909050467	968
Choline-phosphate cytidylyltransferase A;Choline-phosphate cytidylyltransferase B	PCYT1A	P49585;Q9Y5K3	5.991783775596005	3	0.0015990633	9.161917310707311	2553
Histone H3.2;Histone H3.1t;Histone H3.3;Histone H3.1;Histone H3;Histone H3.3C	HIST2H3A;HIST3H3;H3F3A;HIST1H3A;HIST2H3PS2;H3F3C	Q71DI3;Q16695;P84243;P68431;Q5TEC6;Q6NXT2	5.976529588608866	3	0.018375682	18.90601070748581	2581
Cathepsin D;Cathepsin D light chain;Cathepsin D heavy chain	CTSD	P07339	5.962044889624326	3	0.0042813513	12.07227541153573	376
Long-chain-fatty-acid--CoA ligase 3	ACSL3	O95573	5.961624378715983	3	0.0024636094	10.21909929757058	292
Carbamoyl-phosphate synthase [ammonia], mitochondrial	CPS1	P31327	5.95003060628019	3	0.0084481686	14.69031256396049	674
V-type proton ATPase subunit d 1	ATP6V0D1	P61421	5.936712443693459	3	0.0008313143	7.242449287901313	987
Sodium/potassium-transporting ATPase subunit beta-1	ATP1B1	P05026	5.918619563398484	3	0.026013512	20.16551862275849	349
L-lactate dehydrogenase A chain	LDHA	P00338;P07864;Q6ZMR3	5.912230953253425	3	0.0043012323	11.67882961092393	307
Protein AHNAK2	AHNAK2	Q8IVF2	5.894866421282492	3	0.00060045248	6.379065285941163	1629
Lipocalin-1	LCN1	P31025;Q5VSP4	5.878305462630037	3	0.0054114293	12.22376962733573	671
Endoplasmic reticulum resident protein 29	ERP29	P30040	5.875227288793585	3	0.0019605695	8.985566917180808	652
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1	RPN1	P04843	5.850452064115486	3	0.0044806292	11.32776328754282	343
Eukaryotic translation initiation factor 4 gamma 2	EIF4G2	P78344	5.827890121180757	3	0.00048305021	5.703638346745087	1083
Tropomyosin alpha-3 chain	TPM3	P06753	5.799940177327654	3	0.0016328425	8.071766532065803	368
G-protein coupled receptor 56;GPR56 N-terminal fragment;GPR56 C-terminal fragment	GPR56	Q9Y653	5.796384532654196	3	0.0031361554	9.800001893139035	2417
ATP synthase subunit d, mitochondrial	ATP5H	O75947	5.740967037103226	3	0.0039466955	10.10642355229305	243
Elongation factor 2	EEF2	P13639	5.718096578919711	3	0.028870065	18.10786269419605	480
Autophagy-related protein 9A	ATG9A	Q7Z3C6	5.677562999777698	3	0.0055854595	10.7377652743591	1586
X-ray repair cross-complementing protein 5	XRCC5	P13010	5.65641121317298	3	0.00090756465	6.123212915395417	476
Monocarboxylate transporter 4	SLC16A3	O15427	5.651598162415767	3	0.0089599667	12.15859542447856	110
Tenascin	TNC	P24821	5.636229793627028	3	0.0020896092	7.761281140701574	601
Tumor protein D53	TPD52L1	Q16890	5.636088742134632	3	0.010534329	12.62923714103522	1435
Proteasome activator complex subunit 3	PSME3	P61289	5.635662395484356	3	8.5725776e-05	2.966524270668879	983
S-adenosylmethionine synthase isoform type-2	MAT2A	P31153;Q00266	5.628386622967617	3	0.00037435896	4.600130614894401	673
Peroxisomal multifunctional enzyme type 2;(3R)-hydroxyacyl-CoA dehydrogenase;Enoyl-CoA hydratase 2	HSD17B4	P51659	5.61055683644739	3	0.0069424366	10.94400433165772	884
Actin, cytoplasmic 1;Actin, cytoplasmic 1, N-terminally processed	ACTB	P60709;Q6S8J3;A5A3E0;P0CG38;P0CG39;Q9BYX7	5.609799801204631	3	0.00023388394	3.941651526046165	960
Cytoskeleton-associated protein 4	CKAP4	Q07065	5.604678955315789	3	0.0055130501	10.16875290207001	1167
V-type proton ATPase 116 kDa subunit a isoform 1	ATP6V0A1	Q93050	5.598174536376659	3	0.005966878	10.36696431845978	1808
Vesicle transport protein SFT2A	SFT2D1	Q8WV19	5.590908681512964	3	0.010766808	12.3205576383401	2655
Ras-related protein Ral-A	RALA	P11233	5.590650977926948	3	0.0012496532	6.441695993342553	454
Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial	OXCT1	P55809;Q9BYC2	5.570227456716564	3	0.013537794	13.01204114754682	941
Palmitoyl-protein thioesterase 1	PPT1	P50897	5.563817676022714	3	0.0047751945	9.466353224549943	866
Vesicle-associated membrane protein 2	VAMP2	P63027	5.551970474893883	3	0.007332861	10.68299269965878	1056
Elongation factor Tu, mitochondrial	TUFM	P49411	5.515393608517433	3	0.002429923	7.469367433794543	841
Cathepsin Z	CTSZ	Q9UBR2	5.505631543738556	3	0.012200824	12.05885252924538	2242
Sn1-specific diacylglycerol lipase beta	DAGLB	Q8NCG7	5.502240545214346	3	0.019334598	13.8189457935453	1683
Ras-related protein Rab-5B	RAB5B	P61020	5.472264403803767	3	0.00013019756	3.003963343126121	969
Membrane-associated progesterone receptor component 2	PGRMC2	O15173	5.451876931485492	3	0.00077098492	5.059247408133288	95
Monocarboxylate transporter 1	SLC16A1	P53985	5.451190781586138	3	0.028106799	14.9285505616316	914
Anoctamin-6	ANO6	Q4KMQ2	5.409778395694509	3	0.024106571	13.85095731327634	1455
Myeloid-associated differentiation marker	MYADM	Q96S97	5.394940838857828	3	0.0010446897	5.329234275772134	1910
Talin-1	TLN1	Q9Y490	5.386815175673787	3	0.040046863	15.88269341498241	2389
Spectrin beta chain, non-erythrocytic 1	SPTBN1	Q01082	5.382685369837056	3	0.0042862212	8.082266732120512	1117
Calumenin	CALU	O43852	5.376239233092058	3	0.0017849327	6.181088648926923	152
Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2	O00469	5.366288766849987	3	0.0075741117	9.484819741770457	37
EH domain-containing protein 2	EHD2	Q9NZN4	5.353887488080324	3	0.013410013	11.16813774103633	2214
ATP synthase subunit beta, mitochondrial	ATP5B	P06576	5.338063867655896	3	0.0031751613	7.159354888181551	363
ADP-ribosylation factor-like protein 8B;ADP-ribosylation factor-like protein 8A	ARL8B;ARL8A	Q9NVJ2;Q96BM9	5.331705232454036	3	0.012947342	10.88210556001493	3199
Ras-related protein Rab-21	RAB21	Q9UL25	5.329588691054532	3	0.00024020331	3.271988518442291	2297
Serine hydroxymethyltransferase, mitochondrial	SHMT2	P34897	5.327540103052989	3	0.0060255392	8.619092766847587	702
Tropomodulin-3	TMOD3	Q9NYL9	5.324879840298999	3	0.010126199	10.0583815035526	2202
WD repeat and FYVE domain-containing protein 1	WDFY1	Q8IWB7	5.318007320008753	3	0.011372195	10.36646153655924	1634
GTPase NRas;GTPase HRas;GTPase HRas, N-terminally processed	NRAS	P01111;P01112;P01116	5.301544314809901	3	0.0035682935	7.230046797634675	3418
Synaptosomal-associated protein 23	SNAP23	O00161	5.278132110204382	3	0.0020683813	6.03671120497379	24
Vigilin	HDLBP	Q00341	5.250218683441657	3	0.0095650926	9.38858651015215	1110
Polymerase I and transcript release factor	PTRF	Q6NZI2	5.242082753769541	3	0.00085621898	4.514817014096331	1520
Peroxiredoxin-4	PRDX4	Q13162	5.215908062428761	3	0.0038117552	6.950096856719681	1232
Vinculin	VCL	P18206	5.210098017046251	3	0.002264271	5.917658777179125	544
Transgelin-2	TAGLN2	P37802;Q9UI15	5.206280518353489	3	0.012107782	9.776682993127601	740
Spectrin alpha chain, non-erythrocytic 1	SPTAN1	Q13813	5.19982640760519	3	0.003312734	6.588787829831204	1279
Heat shock protein HSP 90-alpha	HSP90AA1	P07900;Q14568;Q58FG0;Q58FG1;Q58FF6	5.183958463304509	3	0.0011527357	4.742632672783431	384
Multifunctional protein ADE2;Phosphoribosylaminoimidazole-succinocarboxamide synthase;Phosphoribosylaminoimidazole carboxylase	PAICS	P22234	5.181901265563596	3	0.0018610441	5.470443580141198	580
Trophoblast glycoprotein	TPBG	Q13641	5.173820492771762	3	0.00073058746	4.105314502844433	1275
Tumor necrosis factor receptor superfamily member 10A	TNFRSF10A	O00220	5.150827987997748	3	0.002215853	5.642634835988409	3370
Beta-1,4-galactosyltransferase 1;Lactose synthase A protein;N-acetyllactosamine synthase;Beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase;Beta-N-acetylglucosaminyl-glycolipid beta-1,4-galactosyltransferase;Processed beta-1,4-galactosyltransferase 1	B4GALT1	P15291	5.133478304869092	3	0.0042376011	6.776772418641033	504
Stomatin-like protein 2, mitochondrial	STOML2	Q9UJZ1	5.118798103730549	3	0.0052385461	7.15032574044039	2281
Heat shock protein beta-1	HSPB1	P04792	5.114578148634966	3	0.00016177564	2.502710185929793	341
ADP-ribosylation factor GTPase-activating protein 1	ARFGAP1	Q8N6T3	5.110507405020495	3	0.0027336017	5.845160169851372	1667
Ras-related protein Rab-11A;Ras-related protein Rab-11B	RAB11A	P62491;Q15907	5.109512475050703	3	0.0052185189	7.096263855229731	2570
Histone H3.1;Histone H3.3;Histone H3.2;Histone H3.1t;Histone H3.3C;Histone H3	HIST2H3PS2	P68431;P84243;Q71DI3;Q16695;Q6NXT2;Q5TEC6	5.103504819572526	3	0.0049981847	6.975598798432628	3001
Core histone macro-H2A.1	H2AFY	O75367;Q9P0M6	5.099166401224798	3	0.013170775	9.309978161913032	204
Folate receptor alpha	FOLR1	P15328	5.095616533149705	3	0.012077647	9.047999862108037	506
CD166 antigen	ALCAM	Q13740	5.084996871836804	3	0.0028006868	5.784776837392964	1277
Protein disulfide-isomerase A4	PDIA4	P13667	5.08183819066087	3	0.0044754776	6.64688097264344	481
Sarcoplasmic/endoplasmic reticulum calcium ATPase 2	ATP2A2	P16615;O14983	5.067032569848632	3	0.0067499462	7.445315439191445	519
Leucine-rich repeat-containing protein 59	LRRC59	Q96AG4	5.064461086313655	3	0.0061345221	7.221216256083214	1827
Fermitin family homolog 2	FERMT2	Q96AC1	5.042903251719594	3	0.0078173336	7.652662580935819	1825
Putative heat shock protein HSP 90-beta 2	HSP90AB2P	Q58FF8	5.038685073664617	3	0.0041436777	6.303141008871812	1466
Guanine nucleotide-binding protein subunit alpha-11;Guanine nucleotide-binding protein subunit alpha-14	GNA11;GNA14	P29992;O95837;P19086;Q03113	5.035193526824953	3	0.008270422	7.742079931180673	3458
D-3-phosphoglycerate dehydrogenase	PHGDH	O43175	5.002844444444786	3	0.00071426615	3.621794233770619	120
Epoxide hydrolase 1	EPHX1	P07099	4.994629080140076	3	0.0086873211	7.639694813230113	372
Solute carrier family 12 member 4	SLC12A4	Q9UP95	4.989644742117928	3	0.0013600255	4.356567238888022	2325
Cytochrome b-c1 complex subunit 2, mitochondrial	UQCRC2	P22695	4.986121556653565	3	0.003033269	5.532887158005664	584
Membrane-associated progesterone receptor component 1	PGRMC1	O00264	4.983678214643915	3	0.0092525017	7.727155633612544	28
Band 4.1-like protein 2	EPB41L2	O43491	4.980731053627282	3	0.0054394333	6.571782780155622	135
Eukaryotic translation initiation factor 2 subunit 3;Putative eukaryotic translation initiation factor 2 subunit 3-like protein	EIF2S3;EIF2S3L	P41091;Q2VIR3	4.980712261597549	3	0.0077855084	7.320790046630401	765
Histone acetyltransferase type B catalytic subunit	HAT1	O14929	4.971404631878411	3	0.0012163796	4.159683644043472	73
Guanine deaminase	GDA	Q9Y2T3	4.964571812556191	3	0.002705144	5.266199699338522	2742
Ras-related protein Rab-34, isoform NARR	RAB34	P0DI83	4.956318911476112	3	0.001526174	4.407384960466491	431
Signal recognition particle 54 kDa protein	SRP54	P61011	4.955109961950598	3	0.005671856	6.537935989343128	967
Prohibitin-2	PHB2	Q99623	4.94838035093191	3	0.011401631	8.029707141846513	1934
Tubulin beta-8 chain	TUBB8	Q3ZCM7	4.937838875785184	3	0.0089877797	7.420370680529191	1452
Protein SDA1 homolog	SDAD1	Q9NVU7	4.937221625764188	3	0.0054090247	6.365794729068068	3658
Apoptosis inhibitor 5	API5	Q9BZZ5	4.884266316332667	3	0.0083141681	6.984153147423083	2028
Transcription intermediary factor 1-beta	TRIM28	Q13263	4.855544113264751	3	0.047148168	11.54350061342952	1239
Ras-related protein Ral-B	RALB	P11234	4.853578325535162	3	0.00038145276	2.703857298901233	455
Endothelin-converting enzyme 1	ECE1	P42892	4.852745187101418	3	0.0023013928	4.641965747764162	784
Eukaryotic translation initiation factor 4E	EIF4E	P06730	4.827310065724062	3	0.005198516	5.828762045678661	2492
Extended synaptotagmin-1	ESYT1	Q9BSJ8	4.820311289386546	3	0.010887235	7.246221250723124	1972
NADH-cytochrome b5 reductase 3;NADH-cytochrome b5 reductase 3 membrane-bound form;NADH-cytochrome b5 reductase 3 soluble form	CYB5R3	P00387	4.820197837889383	3	0.0052230484	5.808324096305481	309
Fumarate hydratase, mitochondrial	FH	P07954	4.817982856834828	3	0.0096872468	6.984627561698548	386
Catenin delta-1	CTNND1	O60716	4.807016196837568	3	0.0062862895	6.085646941676522	178
14-3-3 protein zeta/delta	YWHAZ	P63104	4.79791450880478	3	0.0097617554	6.904047783446393	1059
Tubulin alpha-1B chain	TUBA1B	P68363;A6NHL2;Q9H853	4.771066673220153	3	0.00025835951	2.270942542118548	1073
MARCKS-related protein	MARCKSL1	P49006	4.757360484571823	3	0.0073682405	6.167664013598389	832
Cadherin-13	CDH13	P55290	4.746850780984286	3	0.0020863602	4.18793811636071	937
