 ,Mean,BG,Mean-BG,Area,Slice,Channel,Filename,Condition
37,372,114,258,347453,0,TPD54,16-Registered,postRapalog_Cont/
38,200,114,86,361054,1,TPD54,16-Registered,postRapalog_Cont/
39,481,143,338,347453,0,ATG9,16-Registered,postRapalog_Cont/
40,332,143,189,361054,1,ATG9,16-Registered,postRapalog_Cont/
41,598,115,482,266751,0,TPD54,17-Registered,postRapalog_Cont/
42,297,115,182,329038,1,TPD54,17-Registered,postRapalog_Cont/
43,445,149,296,266751,0,ATG9,17-Registered,postRapalog_Cont/
44,345,149,196,329038,1,ATG9,17-Registered,postRapalog_Cont/
45,792,113,680,255907,0,TPD54,18-Registered,postRapalog_Cont/
46,478,113,365,316553,1,TPD54,18-Registered,postRapalog_Cont/
47,463,142,322,255907,0,ATG9,18-Registered,postRapalog_Cont/
48,336,142,194,316553,1,ATG9,18-Registered,postRapalog_Cont/
49,659,118,542,264699,0,TPD54,19-Registered,postRapalog_Cont/
50,400,118,283,339707,1,TPD54,19-Registered,postRapalog_Cont/
51,419,151,268,264699,0,ATG9,19-Registered,postRapalog_Cont/
52,315,151,164,339707,1,ATG9,19-Registered,postRapalog_Cont/
53,533,114,418,298735,0,TPD54,20-Registered,postRapalog_Cont/
54,302,114,187,335015,1,TPD54,20-Registered,postRapalog_Cont/
55,389,137,253,298735,0,ATG9,20-Registered,postRapalog_Cont/
56,308,137,172,335015,1,ATG9,20-Registered,postRapalog_Cont/
57,510,113,397,213163,0,TPD54,22-Registered,postRapalog_Cont/
58,227,113,114,338790,1,TPD54,22-Registered,postRapalog_Cont/
59,345,129,216,213163,0,ATG9,22-Registered,postRapalog_Cont/
60,249,129,120,338790,1,ATG9,22-Registered,postRapalog_Cont/
61,1548,114,1433,70629,0,TPD54,24-Registered,postRapalog_Cont/
62,528,114,414,157787,1,TPD54,24-Registered,postRapalog_Cont/
63,308,126,182,70629,0,ATG9,24-Registered,postRapalog_Cont/
64,234,126,109,157787,1,ATG9,24-Registered,postRapalog_Cont/
65,287,129,157,143845,0,TPD54,25-Registered,postRapalog_Cont/
66,182,129,53,115095,1,TPD54,25-Registered,postRapalog_Cont/
67,353,158,195,143845,0,ATG9,25-Registered,postRapalog_Cont/
68,279,158,122,115095,1,ATG9,25-Registered,postRapalog_Cont/
69,446,111,335,194227,0,TPD54,32-Registered,postRapalog_Cont/
70,253,111,142,278766,1,TPD54,32-Registered,postRapalog_Cont/
71,245,122,123,194227,0,ATG9,32-Registered,postRapalog_Cont/
72,209,122,87,278766,1,ATG9,32-Registered,postRapalog_Cont/
73,163,108,54,375943,0,TPD54,34-Registered,postRapalog_Cont/
74,114,108,5,615056,1,TPD54,34-Registered,postRapalog_Cont/
75,185,117,68,375943,0,ATG9,34-Registered,postRapalog_Cont/
76,137,117,20,615056,1,ATG9,34-Registered,postRapalog_Cont/
77,121,106,15,669787,0,TPD54,35-Registered,postRapalog_Cont/
78,110,106,3,80514,1,TPD54,35-Registered,postRapalog_Cont/
79,149,114,35,669787,0,ATG9,35-Registered,postRapalog_Cont/
80,126,114,12,80514,1,ATG9,35-Registered,postRapalog_Cont/
81,222,107,115,274836,0,TPD54,44-Registered,postRapalog_Cont/
82,124,107,17,791802,1,TPD54,44-Registered,postRapalog_Cont/
83,181,116,65,274836,0,ATG9,44-Registered,postRapalog_Cont/
84,138,116,22,791802,1,ATG9,44-Registered,postRapalog_Cont/
85,226,108,118,116332,0,TPD54,46-Registered,postRapalog_Cont/
86,146,108,39,142673,1,TPD54,46-Registered,postRapalog_Cont/
87,292,118,174,116332,0,ATG9,46-Registered,postRapalog_Cont/
88,235,118,117,142673,1,ATG9,46-Registered,postRapalog_Cont/
89,214,108,106,204948,0,TPD54,48-Registered,postRapalog_Cont/
90,153,108,44,266846,1,TPD54,48-Registered,postRapalog_Cont/
91,303,119,184,204948,0,ATG9,48-Registered,postRapalog_Cont/
92,226,119,107,266846,1,ATG9,48-Registered,postRapalog_Cont/
93,307,109,198,193553,0,TPD54,50-Registered,postRapalog_Cont/
94,163,109,54,334826,1,TPD54,50-Registered,postRapalog_Cont/
95,267,126,141,193553,0,ATG9,50-Registered,postRapalog_Cont/
96,220,126,94,334826,1,ATG9,50-Registered,postRapalog_Cont/
97,223,106,117,265741,0,TPD54,52-Registered,postRapalog_Cont/
98,139,106,32,311085,1,TPD54,52-Registered,postRapalog_Cont/
99,231,117,114,265741,0,ATG9,52-Registered,postRapalog_Cont/
100,182,117,65,311085,1,ATG9,52-Registered,postRapalog_Cont/
101,360,106,254,85834,0,TPD54,02-Registered,postRapalog_Mut/
102,148,106,42,149190,1,TPD54,02-Registered,postRapalog_Mut/
103,236,110,126,85834,0,ATG9,02-Registered,postRapalog_Mut/
104,166,110,56,149190,1,ATG9,02-Registered,postRapalog_Mut/
105,503,107,396,161269,0,TPD54,03-Registered,postRapalog_Mut/
106,184,107,77,225601,1,TPD54,03-Registered,postRapalog_Mut/
107,255,114,141,161269,0,ATG9,03-Registered,postRapalog_Mut/
108,212,114,98,225601,1,ATG9,03-Registered,postRapalog_Mut/
109,675,108,567,56966,0,TPD54,04-Registered,postRapalog_Mut/
110,250,108,142,85600,1,TPD54,04-Registered,postRapalog_Mut/
111,311,113,198,56966,0,ATG9,04-Registered,postRapalog_Mut/
112,218,113,105,85600,1,ATG9,04-Registered,postRapalog_Mut/
113,557,108,449,86123,0,TPD54,05-Registered,postRapalog_Mut/
114,177,108,69,135981,1,TPD54,05-Registered,postRapalog_Mut/
115,403,113,290,86123,0,ATG9,05-Registered,postRapalog_Mut/
116,199,113,86,135981,1,ATG9,05-Registered,postRapalog_Mut/
117,778,109,669,112482,0,TPD54,06-Registered,postRapalog_Mut/
118,224,109,115,180651,1,TPD54,06-Registered,postRapalog_Mut/
119,318,122,196,112482,0,ATG9,06-Registered,postRapalog_Mut/
120,240,122,118,180651,1,ATG9,06-Registered,postRapalog_Mut/
121,805,110,695,92961,0,TPD54,07-Registered,postRapalog_Mut/
122,210,110,101,197526,1,TPD54,07-Registered,postRapalog_Mut/
123,403,128,275,92961,0,ATG9,07-Registered,postRapalog_Mut/
124,278,128,150,197526,1,ATG9,07-Registered,postRapalog_Mut/
125,1116,109,1007,91602,0,TPD54,08-Registered,postRapalog_Mut/
126,319,109,210,85350,1,TPD54,08-Registered,postRapalog_Mut/
127,357,122,235,91602,0,ATG9,08-Registered,postRapalog_Mut/
128,303,122,180,85350,1,ATG9,08-Registered,postRapalog_Mut/
129,748,168,580,168210,0,TPD54,09-Registered,postRapalog_Mut/
130,412,168,244,133234,1,TPD54,09-Registered,postRapalog_Mut/
131,301,165,136,168210,0,ATG9,09-Registered,postRapalog_Mut/
132,262,165,97,133234,1,ATG9,09-Registered,postRapalog_Mut/
133,962,111,851,61980,0,TPD54,10-Registered,postRapalog_Mut/
134,312,111,200,97344,1,TPD54,10-Registered,postRapalog_Mut/
135,323,123,200,61980,0,ATG9,10-Registered,postRapalog_Mut/
136,229,123,106,97344,1,ATG9,10-Registered,postRapalog_Mut/
137,1085,111,974,81985,0,TPD54,11-Registered,postRapalog_Mut/
138,405,111,295,94566,1,TPD54,11-Registered,postRapalog_Mut/
139,309,129,180,81985,0,ATG9,11-Registered,postRapalog_Mut/
140,244,129,115,94566,1,ATG9,11-Registered,postRapalog_Mut/
141,784,111,672,245678,0,TPD54,12-Registered,postRapalog_Mut/
142,279,111,168,312655,1,TPD54,12-Registered,postRapalog_Mut/
143,366,132,234,245678,0,ATG9,12-Registered,postRapalog_Mut/
144,301,132,169,312655,1,ATG9,12-Registered,postRapalog_Mut/
145,1132,109,1022,91182,0,TPD54,13-Registered,postRapalog_Mut/
146,481,109,371,120769,1,TPD54,13-Registered,postRapalog_Mut/
147,303,128,175,91182,0,ATG9,13-Registered,postRapalog_Mut/
148,251,128,123,120769,1,ATG9,13-Registered,postRapalog_Mut/
149,347,106,241,316759,0,TPD54,14-Registered,postRapalog_Mut/
150,137,106,32,309582,1,TPD54,14-Registered,postRapalog_Mut/
151,313,119,194,316759,0,ATG9,14-Registered,postRapalog_Mut/
152,246,119,127,309582,1,ATG9,14-Registered,postRapalog_Mut/
153,303,107,197,224765,0,TPD54,15-Registered,postRapalog_Mut/
154,138,107,31,254833,1,TPD54,15-Registered,postRapalog_Mut/
155,384,117,267,224765,0,ATG9,15-Registered,postRapalog_Mut/
156,288,117,170,254833,1,ATG9,15-Registered,postRapalog_Mut/
157,558,106,453,78613,0,TPD54,16-Registered,postRapalog_Mut/
158,163,106,57,145542,1,TPD54,16-Registered,postRapalog_Mut/
159,323,113,211,78613,0,ATG9,16-Registered,postRapalog_Mut/
160,264,113,152,145542,1,ATG9,16-Registered,postRapalog_Mut/
161,497,105,392,155006,0,TPD54,17-Registered,postRapalog_Mut/
162,191,105,86,195218,1,TPD54,17-Registered,postRapalog_Mut/
163,282,113,168,155006,0,ATG9,17-Registered,postRapalog_Mut/
164,223,113,110,195218,1,ATG9,17-Registered,postRapalog_Mut/
165,717,106,611,125769,0,TPD54,18-Registered,postRapalog_Mut/
166,195,106,89,151515,1,TPD54,18-Registered,postRapalog_Mut/
167,314,115,200,125769,0,ATG9,18-Registered,postRapalog_Mut/
168,239,115,125,151515,1,ATG9,18-Registered,postRapalog_Mut/
169,1078,105,973,45878,0,TPD54,19-Registered,postRapalog_Mut/
170,309,105,204,110570,1,TPD54,19-Registered,postRapalog_Mut/
171,279,111,169,45878,0,ATG9,19-Registered,postRapalog_Mut/
172,223,111,112,110570,1,ATG9,19-Registered,postRapalog_Mut/
173,418,106,312,188582,0,TPD54,20-Registered,postRapalog_Mut/
174,143,106,38,270253,1,TPD54,20-Registered,postRapalog_Mut/
175,292,112,180,188582,0,ATG9,20-Registered,postRapalog_Mut/
176,206,112,94,270253,1,ATG9,20-Registered,postRapalog_Mut/
177,991,105,885,74872,0,TPD54,21-Registered,postRapalog_Mut/
178,217,105,111,126391,1,TPD54,21-Registered,postRapalog_Mut/
179,358,110,248,74872,0,ATG9,21-Registered,postRapalog_Mut/
180,243,110,133,126391,1,ATG9,21-Registered,postRapalog_Mut/
181,688,107,581,60443,0,TPD54,22-Registered,postRapalog_Mut/
182,264,107,158,98052,1,TPD54,22-Registered,postRapalog_Mut/
183,350,114,236,60443,0,ATG9,22-Registered,postRapalog_Mut/
184,239,114,125,98052,1,ATG9,22-Registered,postRapalog_Mut/
185,943,105,838,81427,0,TPD54,23-Registered,postRapalog_Mut/
186,387,105,283,110817,1,TPD54,23-Registered,postRapalog_Mut/
187,274,109,164,81427,0,ATG9,23-Registered,postRapalog_Mut/
188,222,109,113,110817,1,ATG9,23-Registered,postRapalog_Mut/
189,909,107,802,182109,0,TPD54,24-Registered,postRapalog_Mut/
190,245,107,138,236751,1,TPD54,24-Registered,postRapalog_Mut/
191,281,112,169,182109,0,ATG9,24-Registered,postRapalog_Mut/
192,218,112,106,236751,1,ATG9,24-Registered,postRapalog_Mut/
193,1554,107,1448,92071,0,TPD54,25-Registered,postRapalog_Mut/
194,472,107,366,109738,1,TPD54,25-Registered,postRapalog_Mut/
195,283,109,174,92071,0,ATG9,25-Registered,postRapalog_Mut/
196,177,109,68,109738,1,ATG9,25-Registered,postRapalog_Mut/
197,1195,107,1088,171454,0,TPD54,26-Registered,postRapalog_Mut/
198,297,107,190,298228,1,TPD54,26-Registered,postRapalog_Mut/
199,265,109,156,171454,0,ATG9,26-Registered,postRapalog_Mut/
200,195,109,87,298228,1,ATG9,26-Registered,postRapalog_Mut/
201,450,107,343,114989,0,TPD54,27-Registered,postRapalog_Mut/
202,138,107,31,163633,1,TPD54,27-Registered,postRapalog_Mut/
203,250,110,140,114989,0,ATG9,27-Registered,postRapalog_Mut/
204,206,110,96,163633,1,ATG9,27-Registered,postRapalog_Mut/
205,401,108,293,121222,0,TPD54,28-Registered,postRapalog_Mut/
206,176,108,69,164263,1,TPD54,28-Registered,postRapalog_Mut/
207,249,117,131,121222,0,ATG9,28-Registered,postRapalog_Mut/
208,220,117,103,164263,1,ATG9,28-Registered,postRapalog_Mut/
209,506,107,398,127584,0,TPD54,29-Registered,postRapalog_Mut/
210,198,107,91,234122,1,TPD54,29-Registered,postRapalog_Mut/
211,337,114,223,127584,0,ATG9,29-Registered,postRapalog_Mut/
212,259,114,144,234122,1,ATG9,29-Registered,postRapalog_Mut/
213,966,108,858,187069,0,TPD54,30-Registered,postRapalog_Mut/
214,332,108,225,293880,1,TPD54,30-Registered,postRapalog_Mut/
215,341,112,229,187069,0,ATG9,30-Registered,postRapalog_Mut/
216,240,112,129,293880,1,ATG9,30-Registered,postRapalog_Mut/
217,588,109,479,121446,0,TPD54,31-Registered,postRapalog_Mut/
218,208,109,99,192826,1,TPD54,31-Registered,postRapalog_Mut/
219,283,117,166,121446,0,ATG9,31-Registered,postRapalog_Mut/
220,228,117,111,192826,1,ATG9,31-Registered,postRapalog_Mut/
221,529,108,421,121496,0,TPD54,32-Registered,postRapalog_Mut/
222,208,108,100,234069,1,TPD54,32-Registered,postRapalog_Mut/
223,349,115,234,121496,0,ATG9,32-Registered,postRapalog_Mut/
224,268,115,153,234069,1,ATG9,32-Registered,postRapalog_Mut/
225,862,109,752,114339,0,TPD54,34-Registered,postRapalog_Mut/
226,214,109,105,193591,1,TPD54,34-Registered,postRapalog_Mut/
227,319,117,202,114339,0,ATG9,34-Registered,postRapalog_Mut/
228,224,117,108,193591,1,ATG9,34-Registered,postRapalog_Mut/
229,308,107,201,123303,0,TPD54,35-Registered,postRapalog_Mut/
230,127,107,20,174187,1,TPD54,35-Registered,postRapalog_Mut/
231,216,110,106,123303,0,ATG9,35-Registered,postRapalog_Mut/
232,177,110,67,174187,1,ATG9,35-Registered,postRapalog_Mut/
233,693,105,588,116961,0,TPD54,36-Registered,postRapalog_Mut/
234,206,105,101,139397,1,TPD54,36-Registered,postRapalog_Mut/
235,237,108,129,116961,0,ATG9,36-Registered,postRapalog_Mut/
236,218,108,110,139397,1,ATG9,36-Registered,postRapalog_Mut/
237,1126,103,1023,101548,0,TPD54,37-Registered,postRapalog_Mut/
238,350,103,247,146414,1,TPD54,37-Registered,postRapalog_Mut/
239,295,107,188,101548,0,ATG9,37-Registered,postRapalog_Mut/
240,236,107,129,146414,1,ATG9,37-Registered,postRapalog_Mut/
241,327,105,222,121437,0,TPD54,38-Registered,postRapalog_Mut/
242,147,105,42,126341,1,TPD54,38-Registered,postRapalog_Mut/
243,309,111,198,121437,0,ATG9,38-Registered,postRapalog_Mut/
244,238,111,127,126341,1,ATG9,38-Registered,postRapalog_Mut/
245,399,105,293,111375,0,TPD54,39-Registered,postRapalog_Mut/
246,154,105,48,139233,1,TPD54,39-Registered,postRapalog_Mut/
247,302,110,192,111375,0,ATG9,39-Registered,postRapalog_Mut/
248,224,110,114,139233,1,ATG9,39-Registered,postRapalog_Mut/
249,604,106,499,61732,0,TPD54,40-Registered,postRapalog_Mut/
250,223,106,117,125292,1,TPD54,40-Registered,postRapalog_Mut/
251,254,110,144,61732,0,ATG9,40-Registered,postRapalog_Mut/
252,212,110,102,125292,1,ATG9,40-Registered,postRapalog_Mut/
253,331,106,225,84076,0,TPD54,41-Registered,postRapalog_Mut/
254,166,106,60,102125,1,TPD54,41-Registered,postRapalog_Mut/
255,310,112,198,84076,0,ATG9,41-Registered,postRapalog_Mut/
256,206,112,94,102125,1,ATG9,41-Registered,postRapalog_Mut/
257,750,107,643,92247,0,TPD54,42-Registered,postRapalog_Mut/
258,214,107,107,96552,1,TPD54,42-Registered,postRapalog_Mut/
259,316,113,203,92247,0,ATG9,42-Registered,postRapalog_Mut/
260,238,113,126,96552,1,ATG9,42-Registered,postRapalog_Mut/
261,767,106,661,138487,0,TPD54,45-Registered,postRapalog_Mut/
262,173,106,67,236301,1,TPD54,45-Registered,postRapalog_Mut/
263,308,116,193,138487,0,ATG9,45-Registered,postRapalog_Mut/
264,236,116,121,236301,1,ATG9,45-Registered,postRapalog_Mut/
265,610,108,503,142671,0,TPD54,46-Registered,postRapalog_Mut/
266,246,108,138,188338,1,TPD54,46-Registered,postRapalog_Mut/
267,363,116,247,142671,0,ATG9,46-Registered,postRapalog_Mut/
268,246,116,130,188338,1,ATG9,46-Registered,postRapalog_Mut/
269,1250,108,1141,121628,0,TPD54,49-Registered,postRapalog_Mut/
270,344,108,235,135950,1,TPD54,49-Registered,postRapalog_Mut/
271,293,113,180,121628,0,ATG9,49-Registered,postRapalog_Mut/
272,209,113,96,135950,1,ATG9,49-Registered,postRapalog_Mut/
273,431,112,319,141930,0,TPD54,50-Registered,postRapalog_Mut/
274,157,112,44,178258,1,TPD54,50-Registered,postRapalog_Mut/
275,217,119,98,141930,0,ATG9,50-Registered,postRapalog_Mut/
276,177,119,58,178258,1,ATG9,50-Registered,postRapalog_Mut/
277,912,107,805,148592,0,TPD54,51-Registered,postRapalog_Mut/
278,367,107,259,156667,1,TPD54,51-Registered,postRapalog_Mut/
279,310,112,198,148592,0,ATG9,51-Registered,postRapalog_Mut/
280,231,112,120,156667,1,ATG9,51-Registered,postRapalog_Mut/
281,613,107,506,146276,0,TPD54,01-Registered,postRapalog_WT/
282,156,107,49,271491,1,TPD54,01-Registered,postRapalog_WT/
283,560,124,436,146276,0,ATG9,01-Registered,postRapalog_WT/
284,232,124,108,271491,1,ATG9,01-Registered,postRapalog_WT/
285,1262,107,1156,118929,0,TPD54,02-Registered,postRapalog_WT/
286,297,107,190,230258,1,TPD54,02-Registered,postRapalog_WT/
287,510,117,392,118929,0,ATG9,02-Registered,postRapalog_WT/
288,238,117,121,230258,1,ATG9,02-Registered,postRapalog_WT/
289,814,107,707,149722,0,TPD54,03-Registered,postRapalog_WT/
290,196,107,89,238976,1,TPD54,03-Registered,postRapalog_WT/
291,575,131,444,149722,0,ATG9,03-Registered,postRapalog_WT/
292,267,131,136,238976,1,ATG9,03-Registered,postRapalog_WT/
293,1993,111,1881,138533,0,TPD54,04-Registered,postRapalog_WT/
294,370,111,259,262951,1,TPD54,04-Registered,postRapalog_WT/
295,750,140,611,138533,0,ATG9,04-Registered,postRapalog_WT/
296,337,140,197,262951,1,ATG9,04-Registered,postRapalog_WT/
297,1480,111,1369,198888,0,TPD54,05-Registered,postRapalog_WT/
298,279,111,168,318567,1,TPD54,05-Registered,postRapalog_WT/
299,670,148,522,198888,0,ATG9,05-Registered,postRapalog_WT/
300,314,148,166,318567,1,ATG9,05-Registered,postRapalog_WT/
301,1061,109,951,253219,0,TPD54,07-Registered,postRapalog_WT/
302,276,109,166,384837,1,TPD54,07-Registered,postRapalog_WT/
303,518,146,371,253219,0,ATG9,07-Registered,postRapalog_WT/
304,298,146,152,384837,1,ATG9,07-Registered,postRapalog_WT/
305,463,117,346,226531,0,TPD54,08-Registered,postRapalog_WT/
306,173,117,56,396111,1,TPD54,08-Registered,postRapalog_WT/
307,625,138,487,226531,0,ATG9,08-Registered,postRapalog_WT/
308,302,138,164,396111,1,ATG9,08-Registered,postRapalog_WT/
309,433,110,322,225075,0,TPD54,09-Registered,postRapalog_WT/
310,170,110,59,283369,1,TPD54,09-Registered,postRapalog_WT/
311,487,138,349,225075,0,ATG9,09-Registered,postRapalog_WT/
312,244,138,106,283369,1,ATG9,09-Registered,postRapalog_WT/
313,470,109,361,168972,0,TPD54,10-Registered,postRapalog_WT/
314,188,109,80,298329,1,TPD54,10-Registered,postRapalog_WT/
315,443,121,323,168972,0,ATG9,10-Registered,postRapalog_WT/
316,243,121,122,298329,1,ATG9,10-Registered,postRapalog_WT/
317,348,111,237,322580,0,TPD54,12-Registered,postRapalog_WT/
318,149,111,38,360542,1,TPD54,12-Registered,postRapalog_WT/
319,472,131,341,322580,0,ATG9,12-Registered,postRapalog_WT/
320,244,131,113,360542,1,ATG9,12-Registered,postRapalog_WT/
321,1045,109,936,172725,0,TPD54,13-Registered,postRapalog_WT/
322,260,109,151,271760,1,TPD54,13-Registered,postRapalog_WT/
323,635,132,503,172725,0,ATG9,13-Registered,postRapalog_WT/
324,290,132,158,271760,1,ATG9,13-Registered,postRapalog_WT/
325,715,110,605,300546,0,TPD54,14-Registered,postRapalog_WT/
326,212,110,102,357386,1,TPD54,14-Registered,postRapalog_WT/
327,538,139,399,300546,0,ATG9,14-Registered,postRapalog_WT/
328,252,139,114,357386,1,ATG9,14-Registered,postRapalog_WT/
329,438,110,329,308872,0,TPD54,16-Registered,postRapalog_WT/
330,162,110,52,430359,1,TPD54,16-Registered,postRapalog_WT/
331,535,137,398,308872,0,ATG9,16-Registered,postRapalog_WT/
332,261,137,124,430359,1,ATG9,16-Registered,postRapalog_WT/
333,562,107,455,219523,0,TPD54,17-Registered,postRapalog_WT/
334,180,107,73,281952,1,TPD54,17-Registered,postRapalog_WT/
335,701,128,572,219523,0,ATG9,17-Registered,postRapalog_WT/
336,272,128,144,281952,1,ATG9,17-Registered,postRapalog_WT/
337,776,108,667,148785,0,TPD54,18-Registered,postRapalog_WT/
338,176,108,67,230932,1,TPD54,18-Registered,postRapalog_WT/
339,418,132,286,148785,0,ATG9,18-Registered,postRapalog_WT/
340,202,132,70,230932,1,ATG9,18-Registered,postRapalog_WT/
341,704,112,592,219956,0,TPD54,19-Registered,postRapalog_WT/
342,180,112,68,306335,1,TPD54,19-Registered,postRapalog_WT/
343,471,137,335,219956,0,ATG9,19-Registered,postRapalog_WT/
344,231,137,94,306335,1,ATG9,19-Registered,postRapalog_WT/
345,1096,109,987,206211,0,TPD54,20-Registered,postRapalog_WT/
346,251,109,142,274823,1,TPD54,20-Registered,postRapalog_WT/
347,681,125,557,206211,0,ATG9,20-Registered,postRapalog_WT/
348,255,125,131,274823,1,ATG9,20-Registered,postRapalog_WT/
349,634,110,524,178423,0,TPD54,21-Registered,postRapalog_WT/
350,180,110,69,286250,1,TPD54,21-Registered,postRapalog_WT/
351,438,136,301,178423,0,ATG9,21-Registered,postRapalog_WT/
352,225,136,89,286250,1,ATG9,21-Registered,postRapalog_WT/
353,766,110,656,178944,0,TPD54,23-Registered,postRapalog_WT/
354,191,110,81,249712,1,TPD54,23-Registered,postRapalog_WT/
355,471,135,336,178944,0,ATG9,23-Registered,postRapalog_WT/
356,245,135,110,249712,1,ATG9,23-Registered,postRapalog_WT/
357,572,110,462,231079,0,TPD54,24-Registered,postRapalog_WT/
358,174,110,65,407552,1,TPD54,24-Registered,postRapalog_WT/
359,512,131,381,231079,0,ATG9,24-Registered,postRapalog_WT/
360,252,131,121,407552,1,ATG9,24-Registered,postRapalog_WT/
361,593,115,479,242385,0,TPD54,25-Registered,postRapalog_WT/
362,208,115,94,381479,1,TPD54,25-Registered,postRapalog_WT/
363,521,138,383,242385,0,ATG9,25-Registered,postRapalog_WT/
364,241,138,103,381479,1,ATG9,25-Registered,postRapalog_WT/
365,1145,122,1023,128289,0,TPD54,26-Registered,postRapalog_WT/
366,224,122,102,150604,1,TPD54,26-Registered,postRapalog_WT/
367,456,173,283,128289,0,ATG9,26-Registered,postRapalog_WT/
368,220,173,48,150604,1,ATG9,26-Registered,postRapalog_WT/
369,1160,113,1047,118247,0,TPD54,28-Registered,postRapalog_WT/
370,262,113,149,190977,1,TPD54,28-Registered,postRapalog_WT/
371,359,131,228,118247,0,ATG9,28-Registered,postRapalog_WT/
372,225,131,94,190977,1,ATG9,28-Registered,postRapalog_WT/
373,494,107,387,77560,0,TPD54,29-Registered,postRapalog_WT/
374,153,107,46,97814,1,TPD54,29-Registered,postRapalog_WT/
375,414,123,291,77560,0,ATG9,29-Registered,postRapalog_WT/
376,204,123,81,97814,1,ATG9,29-Registered,postRapalog_WT/
377,768,109,659,226187,0,TPD54,31-Registered,postRapalog_WT/
378,212,109,104,371014,1,TPD54,31-Registered,postRapalog_WT/
379,564,144,419,226187,0,ATG9,31-Registered,postRapalog_WT/
380,280,144,135,371014,1,ATG9,31-Registered,postRapalog_WT/
381,531,108,423,240520,0,TPD54,32-Registered,postRapalog_WT/
382,170,108,62,274173,1,TPD54,32-Registered,postRapalog_WT/
383,511,142,369,240520,0,ATG9,32-Registered,postRapalog_WT/
384,268,142,126,274173,1,ATG9,32-Registered,postRapalog_WT/
385,1890,112,1778,160237,0,TPD54,33-Registered,postRapalog_WT/
386,447,112,334,289546,1,TPD54,33-Registered,postRapalog_WT/
387,557,146,411,160237,0,ATG9,33-Registered,postRapalog_WT/
388,310,146,165,289546,1,ATG9,33-Registered,postRapalog_WT/
389,478,109,369,262418,0,TPD54,34-Registered,postRapalog_WT/
390,160,109,51,339718,1,TPD54,34-Registered,postRapalog_WT/
391,447,134,313,262418,0,ATG9,34-Registered,postRapalog_WT/
392,235,134,101,339718,1,ATG9,34-Registered,postRapalog_WT/
393,798,107,691,61749,0,TPD54,35-Registered,postRapalog_WT/
394,216,107,109,98707,1,TPD54,35-Registered,postRapalog_WT/
395,401,119,282,61749,0,ATG9,35-Registered,postRapalog_WT/
396,211,119,92,98707,1,ATG9,35-Registered,postRapalog_WT/
397,961,107,853,106625,0,TPD54,36-Registered,postRapalog_WT/
398,202,107,94,224606,1,TPD54,36-Registered,postRapalog_WT/
399,413,118,294,106625,0,ATG9,36-Registered,postRapalog_WT/
400,197,118,79,224606,1,ATG9,36-Registered,postRapalog_WT/
